Año;Mes;Moneda;Partida;Nombre Partida;Capítulo;Nombre Capítulo;Programa;Nombre Programa;Subtítulo;Nombre Subtítulo;Item;Nombre Item;Asignación;Monto Ley Inicial;Monto Ley Vigente a DICIEMBRE
2022;Diciembre;PESOS;11;MINISTERIO DE DEFENSA NACIONAL;23;SUBSECRETARÍA PARA LAS FUERZAS ARMADAS;1;SUBSECRETARÍA PARA LAS FUERZAS ARMADAS;10;VENTA DE ACTIVOS NO FINANCIEROS;;;;0;10
2022;Diciembre;PESOS;11;MINISTERIO DE DEFENSA NACIONAL;23;SUBSECRETARÍA PARA LAS FUERZAS ARMADAS;1;SUBSECRETARÍA PARA LAS FUERZAS ARMADAS;10;VENTA DE ACTIVOS NO FINANCIEROS;3;Vehículos;;0;10
2022;Diciembre;PESOS;11;MINISTERIO DE DEFENSA NACIONAL;23;SUBSECRETARÍA PARA LAS FUERZAS ARMADAS;1;SUBSECRETARÍA PARA LAS FUERZAS ARMADAS;12;RECUPERACIÓN DE PRÉSTAMOS;;;;0;10
2022;Diciembre;PESOS;11;MINISTERIO DE DEFENSA NACIONAL;23;SUBSECRETARÍA PARA LAS FUERZAS ARMADAS;1;SUBSECRETARÍA PARA LAS FUERZAS ARMADAS;12;RECUPERACIÓN DE PRÉSTAMOS;10;Ingresos por Percibir;;0;10
2022;Diciembre;PESOS;11;MINISTERIO DE DEFENSA NACIONAL;23;SUBSECRETARÍA PARA LAS FUERZAS ARMADAS;1;SUBSECRETARÍA PARA LAS FUERZAS ARMADAS;15;SALDO INICIAL DE CAJA;;;;10;340906
2022;Diciembre;PESOS;11;MINISTERIO DE DEFENSA NACIONAL;23;SUBSECRETARÍA PARA LAS FUERZAS ARMADAS;1;SUBSECRETARÍA PARA LAS FUERZAS ARMADAS;21;GASTOS EN PERSONAL;;;;9912423;10516887
2022;Diciembre;PESOS;11;MINISTERIO DE DEFENSA NACIONAL;23;SUBSECRETARÍA PARA LAS FUERZAS ARMADAS;1;SUBSECRETARÍA PARA LAS FUERZAS ARMADAS;22;BIENES Y SERVICIOS DE CONSUMO;;;;1466718;1466718
2022;Diciembre;PESOS;11;MINISTERIO DE DEFENSA NACIONAL;23;SUBSECRETARÍA PARA LAS FUERZAS ARMADAS;1;SUBSECRETARÍA PARA LAS FUERZAS ARMADAS;23;PRESTACIONES DE SEGURIDAD SOCIAL;;;;0;574160
2022;Diciembre;PESOS;11;MINISTERIO DE DEFENSA NACIONAL;23;SUBSECRETARÍA PARA LAS FUERZAS ARMADAS;1;SUBSECRETARÍA PARA LAS FUERZAS ARMADAS;23;PRESTACIONES DE SEGURIDAD SOCIAL;1;Prestaciones Previsionales;;0;104168
2022;Diciembre;PESOS;11;MINISTERIO DE DEFENSA NACIONAL;23;SUBSECRETARÍA PARA LAS FUERZAS ARMADAS;1;SUBSECRETARÍA PARA LAS FUERZAS ARMADAS;23;PRESTACIONES DE SEGURIDAD SOCIAL;3;Prestaciones Sociales del Empleador;;0;469992
2022;Diciembre;PESOS;11;MINISTERIO DE DEFENSA NACIONAL;23;SUBSECRETARÍA PARA LAS FUERZAS ARMADAS;1;SUBSECRETARÍA PARA LAS FUERZAS ARMADAS;24;TRANSFERENCIAS CORRIENTES;;;;680213;2649779
2022;Diciembre;PESOS;11;MINISTERIO DE DEFENSA NACIONAL;23;SUBSECRETARÍA PARA LAS FUERZAS ARMADAS;1;SUBSECRETARÍA PARA LAS FUERZAS ARMADAS;24;TRANSFERENCIAS CORRIENTES;1;Al Sector Privado;;331504;436199
2022;Diciembre;PESOS;11;MINISTERIO DE DEFENSA NACIONAL;23;SUBSECRETARÍA PARA LAS FUERZAS ARMADAS;1;SUBSECRETARÍA PARA LAS FUERZAS ARMADAS;24;TRANSFERENCIAS CORRIENTES;1;Al Sector Privado;5;331504;436199
2022;Diciembre;PESOS;11;MINISTERIO DE DEFENSA NACIONAL;23;SUBSECRETARÍA PARA LAS FUERZAS ARMADAS;1;SUBSECRETARÍA PARA LAS FUERZAS ARMADAS;24;TRANSFERENCIAS CORRIENTES;3;A Otras Entidades Públicas;;348709;2213580
2022;Diciembre;PESOS;11;MINISTERIO DE DEFENSA NACIONAL;23;SUBSECRETARÍA PARA LAS FUERZAS ARMADAS;1;SUBSECRETARÍA PARA LAS FUERZAS ARMADAS;24;TRANSFERENCIAS CORRIENTES;3;A Otras Entidades Públicas;37;304861;373057
2022;Diciembre;PESOS;11;MINISTERIO DE DEFENSA NACIONAL;23;SUBSECRETARÍA PARA LAS FUERZAS ARMADAS;1;SUBSECRETARÍA PARA LAS FUERZAS ARMADAS;24;TRANSFERENCIAS CORRIENTES;3;A Otras Entidades Públicas;40;43848;23461
2022;Diciembre;PESOS;11;MINISTERIO DE DEFENSA NACIONAL;23;SUBSECRETARÍA PARA LAS FUERZAS ARMADAS;1;SUBSECRETARÍA PARA LAS FUERZAS ARMADAS;24;TRANSFERENCIAS CORRIENTES;3;A Otras Entidades Públicas;50;0;1817062
2022;Diciembre;PESOS;11;MINISTERIO DE DEFENSA NACIONAL;23;SUBSECRETARÍA PARA LAS FUERZAS ARMADAS;1;SUBSECRETARÍA PARA LAS FUERZAS ARMADAS;25;INTEGROS AL FISCO;;;;10;128417
2022;Diciembre;PESOS;11;MINISTERIO DE DEFENSA NACIONAL;23;SUBSECRETARÍA PARA LAS FUERZAS ARMADAS;1;SUBSECRETARÍA PARA LAS FUERZAS ARMADAS;25;INTEGROS AL FISCO;99;Otros Integros al Fisco;;10;128417
2022;Diciembre;PESOS;11;MINISTERIO DE DEFENSA NACIONAL;23;SUBSECRETARÍA PARA LAS FUERZAS ARMADAS;1;SUBSECRETARÍA PARA LAS FUERZAS ARMADAS;26;OTROS GASTOS CORRIENTES;;;;0;27000
2022;Diciembre;PESOS;11;MINISTERIO DE DEFENSA NACIONAL;23;SUBSECRETARÍA PARA LAS FUERZAS ARMADAS;1;SUBSECRETARÍA PARA LAS FUERZAS ARMADAS;26;OTROS GASTOS CORRIENTES;2;Compensaciones por Daños a Terceros y/o a la Propiedad;;0;27000
2022;Diciembre;PESOS;11;MINISTERIO DE DEFENSA NACIONAL;23;SUBSECRETARÍA PARA LAS FUERZAS ARMADAS;1;SUBSECRETARÍA PARA LAS FUERZAS ARMADAS;29;ADQUISICIÓN DE ACTIVOS NO FINANCIEROS;;;;329716;350103
2022;Diciembre;PESOS;11;MINISTERIO DE DEFENSA NACIONAL;23;SUBSECRETARÍA PARA LAS FUERZAS ARMADAS;1;SUBSECRETARÍA PARA LAS FUERZAS ARMADAS;29;ADQUISICIÓN DE ACTIVOS NO FINANCIEROS;3;Vehículos;;0;21920
2022;Diciembre;PESOS;11;MINISTERIO DE DEFENSA NACIONAL;23;SUBSECRETARÍA PARA LAS FUERZAS ARMADAS;1;SUBSECRETARÍA PARA LAS FUERZAS ARMADAS;29;ADQUISICIÓN DE ACTIVOS NO FINANCIEROS;4;Mobiliario y Otros;;0;4492
2022;Diciembre;PESOS;11;MINISTERIO DE DEFENSA NACIONAL;23;SUBSECRETARÍA PARA LAS FUERZAS ARMADAS;1;SUBSECRETARÍA PARA LAS FUERZAS ARMADAS;29;ADQUISICIÓN DE ACTIVOS NO FINANCIEROS;5;Máquinas y Equipos;;0;5508
2022;Diciembre;PESOS;11;MINISTERIO DE DEFENSA NACIONAL;23;SUBSECRETARÍA PARA LAS FUERZAS ARMADAS;1;SUBSECRETARÍA PARA LAS FUERZAS ARMADAS;29;ADQUISICIÓN DE ACTIVOS NO FINANCIEROS;7;Programas Informáticos;;329716;318183
2022;Diciembre;PESOS;11;MINISTERIO DE DEFENSA NACIONAL;23;SUBSECRETARÍA PARA LAS FUERZAS ARMADAS;1;SUBSECRETARÍA PARA LAS FUERZAS ARMADAS;34;SERVICIO DE LA DEUDA;;;;10;279956
2022;Diciembre;PESOS;11;MINISTERIO DE DEFENSA NACIONAL;23;SUBSECRETARÍA PARA LAS FUERZAS ARMADAS;1;SUBSECRETARÍA PARA LAS FUERZAS ARMADAS;34;SERVICIO DE LA DEUDA;7;Deuda Flotante;;10;279956
2022;Diciembre;PESOS;11;MINISTERIO DE DEFENSA NACIONAL;24;SUBSECRETARÍA DE DEFENSA;1;SUBSECRETARÍA DE DEFENSA;5;TRANSFERENCIAS CORRIENTES;;;;0;10
2022;Diciembre;PESOS;11;MINISTERIO DE DEFENSA NACIONAL;24;SUBSECRETARÍA DE DEFENSA;1;SUBSECRETARÍA DE DEFENSA;5;TRANSFERENCIAS CORRIENTES;2;Del Gobierno Central;;0;10
2022;Diciembre;PESOS;11;MINISTERIO DE DEFENSA NACIONAL;24;SUBSECRETARÍA DE DEFENSA;1;SUBSECRETARÍA DE DEFENSA;5;TRANSFERENCIAS CORRIENTES;2;Del Gobierno Central;201;0;10
2022;Diciembre;PESOS;11;MINISTERIO DE DEFENSA NACIONAL;24;SUBSECRETARÍA DE DEFENSA;1;SUBSECRETARÍA DE DEFENSA;8;OTROS INGRESOS CORRIENTES;;;;10;74505
2022;Diciembre;PESOS;11;MINISTERIO DE DEFENSA NACIONAL;24;SUBSECRETARÍA DE DEFENSA;1;SUBSECRETARÍA DE DEFENSA;8;OTROS INGRESOS CORRIENTES;1;Recuperaciones y Reembolsos por Licencias Médicas;;10;74495
2022;Diciembre;PESOS;11;MINISTERIO DE DEFENSA NACIONAL;24;SUBSECRETARÍA DE DEFENSA;1;SUBSECRETARÍA DE DEFENSA;8;OTROS INGRESOS CORRIENTES;99;Otros;;0;10
2022;Diciembre;PESOS;11;MINISTERIO DE DEFENSA NACIONAL;24;SUBSECRETARÍA DE DEFENSA;1;SUBSECRETARÍA DE DEFENSA;9;APORTE FISCAL;;;;3797126;3985131
2022;Diciembre;PESOS;11;MINISTERIO DE DEFENSA NACIONAL;24;SUBSECRETARÍA DE DEFENSA;1;SUBSECRETARÍA DE DEFENSA;9;APORTE FISCAL;1;Libre;;3797126;3985131
2022;Diciembre;PESOS;11;MINISTERIO DE DEFENSA NACIONAL;24;SUBSECRETARÍA DE DEFENSA;1;SUBSECRETARÍA DE DEFENSA;12;RECUPERACIÓN DE PRÉSTAMOS;;;;0;10
2022;Diciembre;PESOS;11;MINISTERIO DE DEFENSA NACIONAL;24;SUBSECRETARÍA DE DEFENSA;1;SUBSECRETARÍA DE DEFENSA;12;RECUPERACIÓN DE PRÉSTAMOS;10;Ingresos por Percibir;;0;10
2022;Diciembre;PESOS;11;MINISTERIO DE DEFENSA NACIONAL;24;SUBSECRETARÍA DE DEFENSA;1;SUBSECRETARÍA DE DEFENSA;15;SALDO INICIAL DE CAJA;;;;10;6921
2022;Diciembre;PESOS;11;MINISTERIO DE DEFENSA NACIONAL;24;SUBSECRETARÍA DE DEFENSA;1;SUBSECRETARÍA DE DEFENSA;21;GASTOS EN PERSONAL;;;;3127791;3203093
2022;Diciembre;PESOS;11;MINISTERIO DE DEFENSA NACIONAL;24;SUBSECRETARÍA DE DEFENSA;1;SUBSECRETARÍA DE DEFENSA;22;BIENES Y SERVICIOS DE CONSUMO;;;;503284;501484
2022;Diciembre;PESOS;11;MINISTERIO DE DEFENSA NACIONAL;24;SUBSECRETARÍA DE DEFENSA;1;SUBSECRETARÍA DE DEFENSA;24;TRANSFERENCIAS CORRIENTES;;;;71656;71656
2022;Diciembre;PESOS;11;MINISTERIO DE DEFENSA NACIONAL;24;SUBSECRETARÍA DE DEFENSA;1;SUBSECRETARÍA DE DEFENSA;24;TRANSFERENCIAS CORRIENTES;1;Al Sector Privado;;71656;71656
2022;Diciembre;PESOS;11;MINISTERIO DE DEFENSA NACIONAL;24;SUBSECRETARÍA DE DEFENSA;1;SUBSECRETARÍA DE DEFENSA;24;TRANSFERENCIAS CORRIENTES;1;Al Sector Privado;1;71656;71656
2022;Diciembre;PESOS;11;MINISTERIO DE DEFENSA NACIONAL;24;SUBSECRETARÍA DE DEFENSA;1;SUBSECRETARÍA DE DEFENSA;25;INTEGROS AL FISCO;;;;10;74505
2022;Diciembre;PESOS;11;MINISTERIO DE DEFENSA NACIONAL;24;SUBSECRETARÍA DE DEFENSA;1;SUBSECRETARÍA DE DEFENSA;25;INTEGROS AL FISCO;99;Otros Integros al Fisco;;10;74505
2022;Diciembre;PESOS;11;MINISTERIO DE DEFENSA NACIONAL;24;SUBSECRETARÍA DE DEFENSA;1;SUBSECRETARÍA DE DEFENSA;29;ADQUISICIÓN DE ACTIVOS NO FINANCIEROS;;;;94395;89324
2022;Diciembre;PESOS;11;MINISTERIO DE DEFENSA NACIONAL;24;SUBSECRETARÍA DE DEFENSA;1;SUBSECRETARÍA DE DEFENSA;29;ADQUISICIÓN DE ACTIVOS NO FINANCIEROS;7;Programas Informáticos;;94395;89324
2022;Diciembre;PESOS;11;MINISTERIO DE DEFENSA NACIONAL;24;SUBSECRETARÍA DE DEFENSA;1;SUBSECRETARÍA DE DEFENSA;34;SERVICIO DE LA DEUDA;;;;10;126515
2022;Diciembre;PESOS;11;MINISTERIO DE DEFENSA NACIONAL;24;SUBSECRETARÍA DE DEFENSA;1;SUBSECRETARÍA DE DEFENSA;34;SERVICIO DE LA DEUDA;7;Deuda Flotante;;10;126515
2022;Diciembre;PESOS;11;MINISTERIO DE DEFENSA NACIONAL;24;SUBSECRETARÍA DE DEFENSA;2;ACADEMIA NACIONAL DE ESTUDIOS POLÍTICOS Y ESTRATÉGICOS;5;TRANSFERENCIAS CORRIENTES;;;;0;5389
2022;Diciembre;PESOS;11;MINISTERIO DE DEFENSA NACIONAL;24;SUBSECRETARÍA DE DEFENSA;2;ACADEMIA NACIONAL DE ESTUDIOS POLÍTICOS Y ESTRATÉGICOS;5;TRANSFERENCIAS CORRIENTES;2;Del Gobierno Central;;0;5389
2022;Diciembre;PESOS;11;MINISTERIO DE DEFENSA NACIONAL;24;SUBSECRETARÍA DE DEFENSA;2;ACADEMIA NACIONAL DE ESTUDIOS POLÍTICOS Y ESTRATÉGICOS;5;TRANSFERENCIAS CORRIENTES;2;Del Gobierno Central;3;0;5389
2022;Diciembre;PESOS;11;MINISTERIO DE DEFENSA NACIONAL;24;SUBSECRETARÍA DE DEFENSA;2;ACADEMIA NACIONAL DE ESTUDIOS POLÍTICOS Y ESTRATÉGICOS;7;INGRESOS DE OPERACIÓN;;;;39097;39097
2022;Diciembre;PESOS;11;MINISTERIO DE DEFENSA NACIONAL;24;SUBSECRETARÍA DE DEFENSA;2;ACADEMIA NACIONAL DE ESTUDIOS POLÍTICOS Y ESTRATÉGICOS;7;INGRESOS DE OPERACIÓN;2;Venta de Servicios;;39097;39097
2022;Diciembre;PESOS;11;MINISTERIO DE DEFENSA NACIONAL;24;SUBSECRETARÍA DE DEFENSA;2;ACADEMIA NACIONAL DE ESTUDIOS POLÍTICOS Y ESTRATÉGICOS;8;OTROS INGRESOS CORRIENTES;;;;10;10
2022;Diciembre;PESOS;11;MINISTERIO DE DEFENSA NACIONAL;24;SUBSECRETARÍA DE DEFENSA;2;ACADEMIA NACIONAL DE ESTUDIOS POLÍTICOS Y ESTRATÉGICOS;8;OTROS INGRESOS CORRIENTES;1;Recuperaciones y Reembolsos por Licencias Médicas;;10;10
2022;Diciembre;PESOS;11;MINISTERIO DE DEFENSA NACIONAL;24;SUBSECRETARÍA DE DEFENSA;2;ACADEMIA NACIONAL DE ESTUDIOS POLÍTICOS Y ESTRATÉGICOS;9;APORTE FISCAL;;;;972974;880279
2022;Diciembre;PESOS;11;MINISTERIO DE DEFENSA NACIONAL;24;SUBSECRETARÍA DE DEFENSA;2;ACADEMIA NACIONAL DE ESTUDIOS POLÍTICOS Y ESTRATÉGICOS;9;APORTE FISCAL;1;Libre;;972974;880279
2022;Diciembre;PESOS;11;MINISTERIO DE DEFENSA NACIONAL;24;SUBSECRETARÍA DE DEFENSA;2;ACADEMIA NACIONAL DE ESTUDIOS POLÍTICOS Y ESTRATÉGICOS;15;SALDO INICIAL DE CAJA;;;;10;3878
2022;Diciembre;PESOS;11;MINISTERIO DE DEFENSA NACIONAL;24;SUBSECRETARÍA DE DEFENSA;2;ACADEMIA NACIONAL DE ESTUDIOS POLÍTICOS Y ESTRATÉGICOS;21;GASTOS EN PERSONAL;;;;872695;780000
2022;Diciembre;PESOS;11;MINISTERIO DE DEFENSA NACIONAL;24;SUBSECRETARÍA DE DEFENSA;2;ACADEMIA NACIONAL DE ESTUDIOS POLÍTICOS Y ESTRATÉGICOS;22;BIENES Y SERVICIOS DE CONSUMO;;;;123363;128752
2022;Diciembre;PESOS;11;MINISTERIO DE DEFENSA NACIONAL;24;SUBSECRETARÍA DE DEFENSA;2;ACADEMIA NACIONAL DE ESTUDIOS POLÍTICOS Y ESTRATÉGICOS;25;INTEGROS AL FISCO;;;;10;10
2022;Diciembre;PESOS;11;MINISTERIO DE DEFENSA NACIONAL;24;SUBSECRETARÍA DE DEFENSA;2;ACADEMIA NACIONAL DE ESTUDIOS POLÍTICOS Y ESTRATÉGICOS;25;INTEGROS AL FISCO;99;Otros Integros al Fisco;;10;10
2022;Diciembre;PESOS;11;MINISTERIO DE DEFENSA NACIONAL;24;SUBSECRETARÍA DE DEFENSA;2;ACADEMIA NACIONAL DE ESTUDIOS POLÍTICOS Y ESTRATÉGICOS;29;ADQUISICIÓN DE ACTIVOS NO FINANCIEROS;;;;16013;16013
2022;Diciembre;PESOS;11;MINISTERIO DE DEFENSA NACIONAL;24;SUBSECRETARÍA DE DEFENSA;2;ACADEMIA NACIONAL DE ESTUDIOS POLÍTICOS Y ESTRATÉGICOS;29;ADQUISICIÓN DE ACTIVOS NO FINANCIEROS;7;Programas Informáticos;;16013;16013
2022;Diciembre;PESOS;11;MINISTERIO DE DEFENSA NACIONAL;24;SUBSECRETARÍA DE DEFENSA;2;ACADEMIA NACIONAL DE ESTUDIOS POLÍTICOS Y ESTRATÉGICOS;34;SERVICIO DE LA DEUDA;;;;10;3878
2022;Diciembre;PESOS;11;MINISTERIO DE DEFENSA NACIONAL;24;SUBSECRETARÍA DE DEFENSA;2;ACADEMIA NACIONAL DE ESTUDIOS POLÍTICOS Y ESTRATÉGICOS;34;SERVICIO DE LA DEUDA;7;Deuda Flotante;;10;3878
2022;Diciembre;PESOS;11;MINISTERIO DE DEFENSA NACIONAL;25;ESTADO MAYOR CONJUNTO;1;ESTADO MAYOR CONJUNTO;5;TRANSFERENCIAS CORRIENTES;;;;0;126287
2022;Diciembre;PESOS;11;MINISTERIO DE DEFENSA NACIONAL;25;ESTADO MAYOR CONJUNTO;1;ESTADO MAYOR CONJUNTO;5;TRANSFERENCIAS CORRIENTES;2;Del Gobierno Central;;0;126287
2022;Diciembre;PESOS;11;MINISTERIO DE DEFENSA NACIONAL;25;ESTADO MAYOR CONJUNTO;1;ESTADO MAYOR CONJUNTO;5;TRANSFERENCIAS CORRIENTES;2;Del Gobierno Central;5;0;126287
2022;Diciembre;PESOS;11;MINISTERIO DE DEFENSA NACIONAL;25;ESTADO MAYOR CONJUNTO;1;ESTADO MAYOR CONJUNTO;9;APORTE FISCAL;;;;9462981;8945673
2022;Diciembre;PESOS;11;MINISTERIO DE DEFENSA NACIONAL;25;ESTADO MAYOR CONJUNTO;1;ESTADO MAYOR CONJUNTO;9;APORTE FISCAL;1;Libre;;9462981;8945673
2022;Diciembre;PESOS;11;MINISTERIO DE DEFENSA NACIONAL;25;ESTADO MAYOR CONJUNTO;1;ESTADO MAYOR CONJUNTO;15;SALDO INICIAL DE CAJA;;;;10;9046
2022;Diciembre;PESOS;11;MINISTERIO DE DEFENSA NACIONAL;25;ESTADO MAYOR CONJUNTO;1;ESTADO MAYOR CONJUNTO;21;GASTOS EN PERSONAL;;;;683051;683051
2022;Diciembre;PESOS;11;MINISTERIO DE DEFENSA NACIONAL;25;ESTADO MAYOR CONJUNTO;1;ESTADO MAYOR CONJUNTO;22;BIENES Y SERVICIOS DE CONSUMO;;;;870978;889953
2022;Diciembre;PESOS;11;MINISTERIO DE DEFENSA NACIONAL;25;ESTADO MAYOR CONJUNTO;1;ESTADO MAYOR CONJUNTO;24;TRANSFERENCIAS CORRIENTES;;;;7860585;5796866
2022;Diciembre;PESOS;11;MINISTERIO DE DEFENSA NACIONAL;25;ESTADO MAYOR CONJUNTO;1;ESTADO MAYOR CONJUNTO;24;TRANSFERENCIAS CORRIENTES;2;Al Gobierno Central;;4393532;4383854
2022;Diciembre;PESOS;11;MINISTERIO DE DEFENSA NACIONAL;25;ESTADO MAYOR CONJUNTO;1;ESTADO MAYOR CONJUNTO;24;TRANSFERENCIAS CORRIENTES;2;Al Gobierno Central;5;0;122155
2022;Diciembre;PESOS;11;MINISTERIO DE DEFENSA NACIONAL;25;ESTADO MAYOR CONJUNTO;1;ESTADO MAYOR CONJUNTO;24;TRANSFERENCIAS CORRIENTES;2;Al Gobierno Central;6;0;62690
2022;Diciembre;PESOS;11;MINISTERIO DE DEFENSA NACIONAL;25;ESTADO MAYOR CONJUNTO;1;ESTADO MAYOR CONJUNTO;24;TRANSFERENCIAS CORRIENTES;2;Al Gobierno Central;7;0;56143
2022;Diciembre;PESOS;11;MINISTERIO DE DEFENSA NACIONAL;25;ESTADO MAYOR CONJUNTO;1;ESTADO MAYOR CONJUNTO;24;TRANSFERENCIAS CORRIENTES;2;Al Gobierno Central;12;1170967;963556
2022;Diciembre;PESOS;11;MINISTERIO DE DEFENSA NACIONAL;25;ESTADO MAYOR CONJUNTO;1;ESTADO MAYOR CONJUNTO;24;TRANSFERENCIAS CORRIENTES;2;Al Gobierno Central;13;425927;382672
2022;Diciembre;PESOS;11;MINISTERIO DE DEFENSA NACIONAL;25;ESTADO MAYOR CONJUNTO;1;ESTADO MAYOR CONJUNTO;24;TRANSFERENCIAS CORRIENTES;2;Al Gobierno Central;14;2796638;2796638
2022;Diciembre;PESOS;11;MINISTERIO DE DEFENSA NACIONAL;25;ESTADO MAYOR CONJUNTO;1;ESTADO MAYOR CONJUNTO;24;TRANSFERENCIAS CORRIENTES;3;A Otras Entidades Públicas;;3467053;1413012
2022;Diciembre;PESOS;11;MINISTERIO DE DEFENSA NACIONAL;25;ESTADO MAYOR CONJUNTO;1;ESTADO MAYOR CONJUNTO;24;TRANSFERENCIAS CORRIENTES;3;A Otras Entidades Públicas;37;275646;275646
2022;Diciembre;PESOS;11;MINISTERIO DE DEFENSA NACIONAL;25;ESTADO MAYOR CONJUNTO;1;ESTADO MAYOR CONJUNTO;24;TRANSFERENCIAS CORRIENTES;3;A Otras Entidades Públicas;41;1288052;838745
2022;Diciembre;PESOS;11;MINISTERIO DE DEFENSA NACIONAL;25;ESTADO MAYOR CONJUNTO;1;ESTADO MAYOR CONJUNTO;24;TRANSFERENCIAS CORRIENTES;3;A Otras Entidades Públicas;45;298621;298621
2022;Diciembre;PESOS;11;MINISTERIO DE DEFENSA NACIONAL;25;ESTADO MAYOR CONJUNTO;1;ESTADO MAYOR CONJUNTO;24;TRANSFERENCIAS CORRIENTES;3;A Otras Entidades Públicas;47;1604734;0
2022;Diciembre;PESOS;11;MINISTERIO DE DEFENSA NACIONAL;25;ESTADO MAYOR CONJUNTO;1;ESTADO MAYOR CONJUNTO;25;INTEGROS AL FISCO;;;;10;10
2022;Diciembre;PESOS;11;MINISTERIO DE DEFENSA NACIONAL;25;ESTADO MAYOR CONJUNTO;1;ESTADO MAYOR CONJUNTO;25;INTEGROS AL FISCO;99;Otros Integros al Fisco;;10;10
2022;Diciembre;PESOS;11;MINISTERIO DE DEFENSA NACIONAL;25;ESTADO MAYOR CONJUNTO;1;ESTADO MAYOR CONJUNTO;29;ADQUISICIÓN DE ACTIVOS NO FINANCIEROS;;;;48357;48357
2022;Diciembre;PESOS;11;MINISTERIO DE DEFENSA NACIONAL;25;ESTADO MAYOR CONJUNTO;1;ESTADO MAYOR CONJUNTO;29;ADQUISICIÓN DE ACTIVOS NO FINANCIEROS;7;Programas Informáticos;;48357;48357
2022;Diciembre;PESOS;11;MINISTERIO DE DEFENSA NACIONAL;25;ESTADO MAYOR CONJUNTO;1;ESTADO MAYOR CONJUNTO;33;TRANSFERENCIAS DE CAPITAL;;;;0;1604734
2022;Diciembre;PESOS;11;MINISTERIO DE DEFENSA NACIONAL;25;ESTADO MAYOR CONJUNTO;1;ESTADO MAYOR CONJUNTO;33;TRANSFERENCIAS DE CAPITAL;2;Al Gobierno Central;;0;1604734
2022;Diciembre;PESOS;11;MINISTERIO DE DEFENSA NACIONAL;25;ESTADO MAYOR CONJUNTO;1;ESTADO MAYOR CONJUNTO;33;TRANSFERENCIAS DE CAPITAL;2;Al Gobierno Central;7;0;83299
2022;Diciembre;PESOS;11;MINISTERIO DE DEFENSA NACIONAL;25;ESTADO MAYOR CONJUNTO;1;ESTADO MAYOR CONJUNTO;33;TRANSFERENCIAS DE CAPITAL;2;Al Gobierno Central;9;0;1521435
2022;Diciembre;PESOS;11;MINISTERIO DE DEFENSA NACIONAL;25;ESTADO MAYOR CONJUNTO;1;ESTADO MAYOR CONJUNTO;34;SERVICIO DE LA DEUDA;;;;10;58035
2022;Diciembre;PESOS;11;MINISTERIO DE DEFENSA NACIONAL;25;ESTADO MAYOR CONJUNTO;1;ESTADO MAYOR CONJUNTO;34;SERVICIO DE LA DEUDA;7;Deuda Flotante;;10;58035
2022;Diciembre;PESOS;12;MINISTERIO DE OBRAS PÚBLICAS;1;SECRETARÍA Y ADMINISTRACIÓN GENERAL;1;SECRETARÍA Y ADMINISTRACIÓN GENERAL;5;TRANSFERENCIAS CORRIENTES;;;;10;10
2022;Diciembre;PESOS;12;MINISTERIO DE OBRAS PÚBLICAS;1;SECRETARÍA Y ADMINISTRACIÓN GENERAL;1;SECRETARÍA Y ADMINISTRACIÓN GENERAL;5;TRANSFERENCIAS CORRIENTES;2;Del Gobierno Central;;10;10
2022;Diciembre;PESOS;12;MINISTERIO DE OBRAS PÚBLICAS;1;SECRETARÍA Y ADMINISTRACIÓN GENERAL;1;SECRETARÍA Y ADMINISTRACIÓN GENERAL;5;TRANSFERENCIAS CORRIENTES;2;Del Gobierno Central;201;10;10
2022;Diciembre;PESOS;12;MINISTERIO DE OBRAS PÚBLICAS;1;SECRETARÍA Y ADMINISTRACIÓN GENERAL;1;SECRETARÍA Y ADMINISTRACIÓN GENERAL;6;RENTAS DE LA PROPIEDAD;;;;21350;21350
2022;Diciembre;PESOS;12;MINISTERIO DE OBRAS PÚBLICAS;1;SECRETARÍA Y ADMINISTRACIÓN GENERAL;1;SECRETARÍA Y ADMINISTRACIÓN GENERAL;8;OTROS INGRESOS CORRIENTES;;;;424746;714635
2022;Diciembre;PESOS;12;MINISTERIO DE OBRAS PÚBLICAS;1;SECRETARÍA Y ADMINISTRACIÓN GENERAL;1;SECRETARÍA Y ADMINISTRACIÓN GENERAL;8;OTROS INGRESOS CORRIENTES;1;Recuperaciones y Reembolsos por Licencias Médicas;;160413;309321
2022;Diciembre;PESOS;12;MINISTERIO DE OBRAS PÚBLICAS;1;SECRETARÍA Y ADMINISTRACIÓN GENERAL;1;SECRETARÍA Y ADMINISTRACIÓN GENERAL;8;OTROS INGRESOS CORRIENTES;99;Otros;;264333;405314
2022;Diciembre;PESOS;12;MINISTERIO DE OBRAS PÚBLICAS;1;SECRETARÍA Y ADMINISTRACIÓN GENERAL;1;SECRETARÍA Y ADMINISTRACIÓN GENERAL;9;APORTE FISCAL;;;;23647518;24654594
2022;Diciembre;PESOS;12;MINISTERIO DE OBRAS PÚBLICAS;1;SECRETARÍA Y ADMINISTRACIÓN GENERAL;1;SECRETARÍA Y ADMINISTRACIÓN GENERAL;9;APORTE FISCAL;1;Libre;;23310381;24282766
